real_name,din_pbias,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017
0,-3.507696841037724,1.7320900000000001,1.8318599999999998,1.6813900000000002,1.74075,1.7447099999999998,1.2656100000000001,1.61683,1.80483,1.1509200000000002
1,-8.26412332565555,1.67087,1.9057099999999998,1.6993599999999998,1.7038200000000001,1.8635099999999998,1.2655100000000001,1.3600700000000001,1.63015,1.1015
2,-2.4766520991929832,1.6634900000000001,1.9566400000000002,1.67051,1.7491,1.9194799999999999,1.30667,1.56418,1.50322,1.05482
3,21.504490583998983,1.85073,2.12168,1.7231400000000001,1.7381400000000002,1.86617,1.35774,1.6806400000000001,1.7494900000000002,1.18944
4,-2.319661033634054,1.70849,1.8485200000000002,1.79961,1.70485,1.7722200000000001,1.28767,1.6500599999999999,1.70068,1.1634200000000001
5,7.742813493393171,1.85812,2.10518,1.73688,1.57581,1.8353,1.2093,1.60225,1.6097700000000001,0.9959459999999999
6,-5.956380868659568,1.56368,1.86705,1.49742,1.8932,1.6646,1.40782,1.57987,1.79843,1.17935
7,1.3448944055852012,1.7131299999999998,1.81276,1.67497,1.78185,1.77089,1.36473,1.85202,1.73448,0.862072
8,4.942975703829189,1.53177,2.09483,1.66789,1.7598900000000002,1.76637,1.24286,1.7174599999999998,1.67405,1.2332100000000001
9,4.268186751041609,1.73133,2.03485,1.58883,1.70298,1.8092700000000002,1.27916,1.6083399999999999,1.8319400000000001,0.9296040000000001
10,-0.02945849612872359,1.68587,1.9453200000000002,1.76194,1.7617599999999998,1.8489200000000001,1.3318,1.5713,1.56516,1.17531
11,-4.168464091168417,1.6915900000000001,2.03179,1.6156,1.60057,1.7247,1.2018799999999998,1.5851600000000001,1.7447400000000002,1.1616
12,-10.795949775513979,1.68514,2.0068599999999996,1.58206,1.6089,1.6491099999999999,1.3055299999999999,1.53721,1.69829,0.9367049999999999
13,2.4856552315145777,1.63185,2.0417799999999997,1.74557,1.62081,1.64516,1.29287,1.68535,1.84713,1.0523200000000001
14,2.160418446995209,1.5520399999999999,2.07966,1.6377899999999999,1.78525,1.6913099999999999,1.31464,1.6782099999999998,1.6896200000000001,1.2111
15,3.133397420462395,1.61885,1.98459,1.63645,1.89608,1.7186299999999999,1.34276,1.55691,1.79835,1.13655
16,13.37290491255973,1.68113,2.12755,1.6285100000000001,1.6967,1.7523099999999998,1.50308,1.6934099999999999,1.829,1.07368
17,3.0678376536024228,1.82487,1.99262,1.63199,1.75437,1.67891,1.38049,1.54474,1.7953599999999998,1.10489
18,-4.520375894712949,1.63606,2.02212,1.60965,1.8395,1.6592200000000001,1.31769,1.55518,1.6276700000000002,1.03451
19,-12.858723444993059,1.5976,1.88772,1.60436,1.73174,1.6225100000000001,1.21369,1.6757799999999998,1.6593099999999998,1.18917
20,1.8403163636327102,1.7245400000000002,2.1017200000000003,1.57436,1.69695,1.6946400000000001,1.39109,1.55037,1.7100400000000002,1.13985
21,-3.2623933833358745,1.6989400000000001,1.92093,1.76025,1.69285,1.7321400000000002,1.27682,1.74774,1.5770899999999999,1.0968
22,9.171565638882994,1.73734,1.9475099999999999,1.85191,1.5565,1.98475,1.23424,1.52074,1.71567,1.38071
23,-2.85515899786585,1.78863,1.8967,1.5342,1.8157900000000002,1.7342799999999998,1.42812,1.4791100000000001,1.76564,1.06713
24,-5.812102978244314,1.78158,1.91487,1.6740700000000002,1.65953,1.4976399999999999,1.1929100000000001,1.59341,1.8435099999999998,1.22316
25,3.0685716604056883,1.68324,1.9608299999999999,1.7030900000000002,1.82942,1.7499099999999999,1.21989,1.59565,1.80697,1.10798
26,-4.501327706251862,1.66792,1.8833400000000002,1.63743,1.73385,1.7612700000000001,1.22743,1.63425,1.79479,1.12588
27,11.773256773604638,1.72533,2.02407,1.54977,1.9447900000000002,1.8804900000000002,1.3074,1.52475,1.7827400000000002,1.0713
28,20.89139636893561,1.6796200000000001,1.9681400000000002,1.7049299999999998,1.8365799999999999,1.83519,1.27775,1.78225,2.01092,1.12846
29,-1.555290465196548,1.61189,1.95312,1.58247,1.8189,1.86923,1.40087,1.6233899999999999,1.5678,1.1382
30,3.116155563544324,1.6649,1.99927,1.6533900000000001,1.7667700000000002,1.81427,1.3966100000000001,1.52855,1.77878,1.12885
31,-5.347900949017934,1.6798400000000002,1.88513,1.7455599999999998,1.7698900000000002,1.6785700000000001,1.48095,1.58569,1.66884,0.903122
32,11.692362847854715,1.8416599999999999,2.01777,1.58346,1.96012,1.7734,1.2323899999999999,1.49778,1.72145,1.31015
33,8.80256846714911,1.65041,2.10051,1.71397,1.7809099999999998,1.6814200000000001,1.30532,1.75735,1.72741,0.996812
34,-11.288439938955376,1.62131,1.91474,1.72271,1.53311,1.6619099999999998,1.2890000000000001,1.60305,1.7080799999999998,1.2326700000000002
35,-8.426908992766073,1.80883,1.86486,1.6148,1.7653,1.58886,1.41828,1.47535,1.7092900000000002,1.1385399999999999
36,-10.274354164706246,1.7612700000000001,1.9382,1.54987,1.70514,1.7966099999999998,1.30608,1.3598,1.57752,1.16875
37,10.419462388851661,1.6337,2.0240400000000003,1.7835299999999998,1.7068299999999998,1.82549,1.4243299999999999,1.61039,1.80351,1.30938
38,0.3814948336486267,1.6538099999999998,2.03788,1.82502,1.7762200000000001,1.6964099999999998,1.21535,1.56178,1.61259,1.03345
39,1.9607553990900595,1.6855900000000001,2.04244,1.6993200000000002,1.81424,1.66598,1.29082,1.48868,1.74465,1.1969100000000001
40,0.45416289301464785,1.5411,2.10909,1.65752,1.72826,1.7059,1.31734,1.35637,1.8238599999999998,1.08728
41,2.091583777700856,1.7442799999999998,1.9870299999999999,1.5961,1.7259200000000001,1.7383,1.46953,1.6534900000000001,1.7224099999999998,1.18444
42,1.468008524095587,1.75145,1.93491,1.60812,1.80349,1.69887,1.46088,1.61218,1.77216,1.15052
43,6.920558845333274,1.63711,2.02228,1.6463,1.75764,1.86427,1.33155,1.68163,1.7340799999999998,1.21589
44,-10.8041457570994,1.6387599999999998,1.90175,1.7513599999999998,1.5317,1.6326200000000002,1.35994,1.69838,1.62175,1.18495
45,-7.297432381582556,1.68003,1.92412,1.64553,1.8361599999999998,1.79391,1.26928,1.53564,1.5111299999999999,0.983535
46,-11.543249875434057,1.63189,1.95433,1.55451,1.72258,1.6775,1.2650299999999999,1.54714,1.67019,1.14226
47,0.895197325729967,1.6938799999999998,1.95745,1.61629,1.69219,1.7874700000000001,1.4582600000000001,1.6238299999999999,1.7022599999999999,1.3844100000000001
48,9.677188026462558,1.60368,1.9362400000000002,1.7164400000000002,1.95006,1.83716,1.33056,1.54725,1.85963,0.9974360000000001
49,-6.340495803569269,1.74577,1.74,1.55872,1.76387,1.7427700000000002,1.27292,1.74742,1.7767099999999998,1.0537299999999998
50,6.56582498282395,1.7189400000000001,2.10953,1.56724,1.8055900000000003,1.79836,1.31207,1.68632,1.5694700000000001,1.0415
51,-3.0837279595256133,1.85979,1.9554,1.65683,1.6597,1.6900099999999998,1.24254,1.56069,1.7029,1.1176
52,8.983055285112412,1.6379299999999999,2.07612,1.63384,1.84254,1.80598,1.45286,1.6647599999999998,1.65152,1.1395899999999999
53,1.1359652555963577,1.66775,2.0850400000000002,1.61988,1.71724,1.7474,1.28732,1.56855,1.6624299999999999,1.25827
54,13.771679171115705,1.70845,2.16452,1.6350799999999999,1.8349,1.71235,1.28415,1.57387,1.8003,1.11495
55,-6.071724974806596,1.69851,2.06717,1.42981,1.7498599999999997,1.70239,1.36799,1.56493,1.54217,1.08089
56,2.8996444116677864,1.61522,2.08847,1.4736200000000002,1.69652,1.82598,1.29585,1.4850700000000001,1.8347200000000001,1.23235
57,10.908192582793044,1.78069,2.14289,1.69905,1.7135900000000002,1.74452,1.17357,1.56102,1.76737,1.15665
58,5.481811797184305,1.61994,2.01804,1.67598,1.8281599999999998,1.75302,1.2292299999999998,1.70471,1.7882099999999999,1.03752
59,12.589609364069593,1.63434,2.09544,1.587,1.8768599999999998,1.81565,1.32867,1.60832,1.8387900000000001,1.00519
60,3.0166624861344764,1.7175599999999998,2.08281,1.61806,1.6871200000000002,1.6455,1.2785600000000001,1.6461,1.75662,1.26995
61,-3.6814655869873723,1.50247,2.00794,1.63107,1.61056,1.7318799999999999,1.40594,1.5096100000000001,1.8803299999999998,1.10215
62,4.908984687587535,1.7770599999999999,2.0468599999999997,1.60015,1.7357,1.8363,1.2820200000000002,1.6147200000000002,1.65632,1.17639
63,1.9379382732436747,1.78024,1.9318400000000002,1.6246,1.7615,1.76731,1.18595,1.65382,1.8072599999999999,1.11834
64,-7.652950911652459,1.67998,1.9617799999999999,1.68222,1.6744299999999999,1.63789,1.35809,1.6525900000000002,1.62515,1.0835
65,-2.6900660201882935,1.6975799999999999,1.9505700000000001,1.6522400000000002,1.81417,1.54516,1.25399,1.61684,1.7767700000000002,1.26478
66,12.621414591380956,1.7883,2.02684,1.7943900000000002,1.89673,1.72445,1.34776,1.62867,1.69155,1.0890600000000001
67,-10.535574284759281,1.7091900000000002,1.9579900000000001,1.4855399999999999,1.78607,1.52498,1.25536,1.61185,1.6781700000000002,1.14788
68,13.981382839835296,1.69258,2.1840599999999997,1.3996,1.79198,1.83637,1.34704,1.6673200000000001,1.7247400000000002,1.16412
69,16.27380144176088,1.7818599999999998,2.14038,1.69175,1.77037,1.7996,1.36014,1.5137200000000002,1.7754599999999998,1.2786
70,20.231594652263425,1.62943,2.08905,1.81023,1.8669,1.7808599999999999,1.3409200000000001,1.6642700000000001,1.89766,1.00536
71,11.08488342273751,1.8461,2.13033,1.59675,1.6981700000000002,1.7308400000000002,1.2243,1.6002399999999999,1.74318,1.32562
72,-8.610046300303134,1.5365,1.96965,1.5524200000000001,1.8677700000000002,1.6498,1.35675,1.54447,1.63504,1.1299
73,-10.885762795457499,1.71498,1.9829299999999999,1.5089700000000001,1.7412,1.6484900000000002,1.33752,1.49969,1.62689,1.02696
74,0.1354889045195914,1.6142,2.00714,1.57207,1.80148,1.75535,1.35087,1.63747,1.7340200000000001,1.13506
75,2.662035866682692,1.70852,2.07413,1.46395,1.7139900000000001,1.73633,1.27946,1.69765,1.73463,1.22427
76,9.803932155347992,1.6846299999999998,2.10034,1.7529400000000002,1.75532,1.7074599999999998,1.35899,1.65222,1.7354900000000002,1.17369
77,14.922678591699457,1.7027,2.16412,1.54741,1.7814299999999998,1.7287299999999999,1.35748,1.63321,1.88545,0.9978600000000001
78,-12.844211082098347,1.77194,1.82455,1.6631799999999999,1.7180099999999998,1.75878,1.24976,1.48837,1.5546200000000001,1.0712
79,13.811970956879927,1.7111,2.13176,1.61696,1.7445,1.70849,1.546,1.7552400000000001,1.73133,1.09675
80,5.543511863337542,1.63448,1.9842,1.7082400000000002,1.66953,1.89819,1.38304,1.7015200000000001,1.66377,1.31168
81,-6.253478564511081,1.66861,1.97728,1.65061,1.7329299999999999,1.64495,1.33782,1.57239,1.72653,0.9764639999999999
82,-18.8766489400884,1.5819999999999999,1.8654,1.6651,1.63174,1.6528599999999998,1.4267299999999998,1.45472,1.57726,1.1161
83,15.976357673293181,1.7811099999999997,2.15931,1.70755,1.79941,1.68655,1.4197799999999998,1.58491,1.7309900000000003,1.2258200000000001
84,-2.874539480002758,1.66694,2.01418,1.50086,1.8097400000000001,1.7187299999999999,1.2995,1.58546,1.69399,1.1712799999999999
85,9.81648539452934,1.72396,2.02922,1.66438,1.85274,1.77463,1.3852799999999998,1.56516,1.79489,1.1979899999999999
